datetime,location,direction,latitude,longitude,NO2_mean,avg_temperature
2024-04-20 21:00:00,North City,North,40.781579538032624,-74.00176961281436,27.82,27.64
2024-04-20 22:00:00,East City,East,35.728049938075216,139.6928409156915,46.29,13.13
2024-04-20 23:00:00,East City,East,35.65802028840681,139.63007054679156,24.97,10.9
2024-04-21 00:00:00,West City,West,51.54187948429881,-0.11166843001872032,24.07,7.99
2024-04-21 01:00:00,West City,West,51.564538763333374,-0.14493105649238563,30.26,18.94
2024-04-21 02:00:00,East City,East,35.68977301887866,139.7408524326453,20.31,27.5
2024-04-21 03:00:00,North City,North,40.769839290022624,-73.99134955963707,50.02,18.31
2024-04-21 04:00:00,East City,East,35.66613293868265,139.6529305069901,14.14,11.32
2024-04-21 05:00:00,East City,East,35.639758450431536,139.68041133636422,31.03,16.12
2024-04-21 06:00:00,West City,West,51.482981737518145,-0.1436069614819828,30.23,15.08
2024-04-21 07:00:00,East City,East,35.66449236593927,139.71830112161365,35.29,27.49
2024-04-21 08:00:00,West City,West,51.48741097173706,-0.09447877641570815,21.34,17.91
2024-04-21 09:00:00,West City,West,51.46255591892828,-0.1313364449760504,32.34,21.74
2024-04-21 10:00:00,North City,North,40.751415102753455,-73.99805870503951,19.92,6.53
2024-04-21 11:00:00,West City,West,51.5510533033166,-0.09735077767537824,28.91,17.19
2024-04-21 12:00:00,West City,West,51.4576408700793,-0.12121406155596796,12.59,20.47
2024-04-21 13:00:00,South City,South,33.97369089501313,-118.16727900767135,46.68,20.14
2024-04-21 14:00:00,East City,East,35.69479439337966,139.58979995152237,37.81,9.83
2024-04-21 15:00:00,West City,West,51.51081033913014,-0.08690039503713315,34.14,19.7
2024-04-21 16:00:00,South City,South,34.01149412465295,-118.28118039378282,26.79,18.34
2024-04-21 17:00:00,West City,West,51.65213420652366,-0.12182010227125706,19.64,16.69
2024-04-21 18:00:00,South City,South,33.99952429193763,-118.17503118040604,32.11,22.15
2024-04-21 19:00:00,West City,West,51.4900249850147,-0.16991478583850345,15.69,17.51
2024-04-21 20:00:00,South City,South,33.96636013148786,-118.32926212255676,53.15,19.45
2024-04-21 21:00:00,South City,South,34.09917644860817,-118.32987022103569,34.06,14.5
2024-04-21 22:00:00,West City,West,51.53571400983861,-0.07708668351211323,21.58,15.31
2024-04-21 23:00:00,South City,South,34.118346308016775,-118.27128375690233,45.76,18.13
2024-04-22 00:00:00,East City,East,35.665542559284766,139.72456960239575,34.02,23.94
2024-04-22 01:00:00,East City,East,35.77304252647219,139.8019425361039,15.32,17.75
2024-04-22 02:00:00,North City,North,40.68627955128852,-74.10539484397557,20.28,15.33
2024-04-22 03:00:00,South City,South,34.08447990394798,-118.2085017661603,27.16,28.97
2024-04-22 04:00:00,East City,East,35.8258413397331,139.63062793568517,50.35,28.33
2024-04-22 05:00:00,North City,North,40.65997092822114,-73.9812607282335,44.29,14.08
2024-04-22 06:00:00,West City,West,51.58843870417044,-0.14722716246915216,25.5,27.02
2024-04-22 07:00:00,West City,West,51.43520355387538,-0.12683545598130286,34.33,6.77
2024-04-22 08:00:00,North City,North,40.73479523718855,-73.95223604520822,28.55,17.45
2024-04-22 09:00:00,North City,North,40.69810228038929,-73.99596529373785,18.83,24.47
2024-04-22 10:00:00,West City,West,51.44576472397357,-0.09435577866647221,18.72,11.58
2024-04-22 11:00:00,North City,North,40.774410211870695,-73.98413136629102,34.69,19.07
2024-04-22 12:00:00,West City,West,51.486042482290884,-0.1184880644610978,40.77,10.3
2024-04-22 13:00:00,South City,South,34.10698196690412,-118.24434180792026,9.74,12.66
2024-04-22 14:00:00,East City,East,35.65322707537175,139.71858099017598,23.5,18.4
2024-04-22 15:00:00,West City,West,51.48957864397374,-0.2040592718331099,34.08,11.97
2024-04-22 16:00:00,North City,North,40.647548770718466,-73.98895921875136,27.12,12.23
2024-04-22 17:00:00,West City,West,51.53513320486844,-0.19433200769230105,19.95,20.3
2024-04-22 18:00:00,West City,West,51.46623431817734,-0.15634286571861564,17.94,13.45
2024-04-22 19:00:00,South City,South,34.03420444532166,-118.14214206434634,28.19,13.0
2024-04-22 20:00:00,West City,West,51.520987663237996,-0.1994774726135194,37.85,17.67
2024-04-22 21:00:00,West City,West,51.44863599417018,-0.16152435871903859,32.69,10.8
2024-04-22 22:00:00,East City,East,35.633016318224726,139.68990056985712,32.21,13.79
2024-04-22 23:00:00,East City,East,35.65501722475496,139.68903937818635,35.43,5.35
2024-04-23 00:00:00,North City,North,40.72013425882745,-74.08284954686472,33.96,15.0
2024-04-23 01:00:00,West City,West,51.52858228942666,-0.15596488337729414,47.32,6.19
2024-04-23 02:00:00,South City,South,34.06773462750216,-118.25248350603833,0.58,8.01
2024-04-23 03:00:00,South City,South,34.058897094147596,-118.2742846560851,37.15,20.16
2024-04-23 04:00:00,North City,North,40.61315030189211,-74.04621004373122,20.75,16.47
2024-04-23 05:00:00,East City,East,35.74673324921244,139.6866324844808,38.35,8.56
2024-04-23 06:00:00,West City,West,51.57727573659537,-0.1915318442927741,29.87,29.91
2024-04-23 07:00:00,South City,South,34.02014441729236,-118.16075651527724,37.92,14.0
2024-04-23 08:00:00,East City,East,35.655535737651775,139.68153046635666,19.46,23.09
2024-04-23 09:00:00,North City,North,40.656640142983015,-73.96584697556706,30.2,7.64
2024-04-23 10:00:00,North City,North,40.65491549684729,-73.94917523213549,34.67,17.52
2024-04-23 11:00:00,South City,South,34.01063560522591,-118.2682474474866,25.98,-2.96
2024-04-23 12:00:00,North City,North,40.633776905931825,-74.065491802908,39.52,15.79
2024-04-23 13:00:00,East City,East,35.70134523148377,139.68658826679072,32.93,14.78
2024-04-23 14:00:00,East City,East,35.7071048812161,139.7669965012,27.77,15.17
2024-04-23 15:00:00,West City,West,51.526652758396885,-0.2631782846836054,30.78,28.81
2024-04-23 16:00:00,East City,East,35.73788368876041,139.66515110679774,32.83,8.29
2024-04-23 17:00:00,North City,North,40.81940928334032,-73.97255298406021,41.59,14.91
2024-04-23 18:00:00,West City,West,51.47876264484623,-0.15052540236771372,29.51,16.22
2024-04-23 19:00:00,North City,North,40.716668186514205,-73.96153682876205,36.43,23.04
2024-04-23 20:00:00,East City,East,35.66115222878561,139.7215532292877,26.32,22.49
2024-04-23 21:00:00,South City,South,34.10354127977935,-118.25681617981496,27.75,15.55
2024-04-23 22:00:00,South City,South,34.076544372205554,-118.24552098117046,33.88,17.46
2024-04-23 23:00:00,West City,West,51.52996737739323,-0.1868596769714749,25.94,11.37
2024-04-24 00:00:00,North City,North,40.7253911507331,-73.981596142374,43.85,15.14
2024-04-24 01:00:00,East City,East,35.72981800503104,139.65947426404202,35.14,14.37
2024-04-24 02:00:00,East City,East,35.60245357099648,139.73098520281317,25.53,11.72
2024-04-24 03:00:00,North City,North,40.68298376554541,-73.97956825923328,36.38,19.49
2024-04-24 04:00:00,North City,North,40.82142527945873,-74.0067204579334,19.55,19.29
2024-04-24 05:00:00,North City,North,40.66781611588585,-74.0346344595214,51.85,14.19
2024-04-24 06:00:00,South City,South,33.96663368907954,-118.31821008923907,38.18,22.62
2024-04-24 07:00:00,South City,South,34.03910274967878,-118.36050348025107,43.06,13.01
2024-04-24 08:00:00,West City,West,51.47959461561784,-0.17157961053385437,25.88,11.04
2024-04-24 09:00:00,South City,South,34.095493077916686,-118.19026563231706,46.79,1.59
2024-04-24 10:00:00,South City,South,34.11557044750889,-118.31024035039226,34.55,17.87
2024-04-24 11:00:00,South City,South,34.106326850434144,-118.27670739336683,40.75,25.77
2024-04-24 12:00:00,North City,North,40.765555416035745,-74.07814487721681,40.23,14.74
2024-04-24 13:00:00,North City,North,40.721557722033324,-74.0418341953968,45.44,9.7
2024-04-24 14:00:00,South City,South,34.07831795276455,-118.34438347855176,11.09,12.73
2024-04-24 15:00:00,East City,East,35.714312428312276,139.7658416433193,33.47,15.64
2024-04-24 16:00:00,East City,East,35.70569218617058,139.67963124137856,18.73,28.23
2024-04-24 17:00:00,North City,North,40.677865153237065,-74.00693537476386,50.36,23.27
2024-04-24 18:00:00,North City,North,40.616214180993026,-74.0514886702172,10.03,15.28
2024-04-24 19:00:00,East City,East,35.729019553826774,139.71772562483142,21.95,28.91
2024-04-24 20:00:00,East City,East,35.70109016525596,139.66292364157317,21.84,32.85
2024-04-24 21:00:00,South City,South,34.07830907979568,-118.1728218888048,27.96,23.04
2024-04-24 22:00:00,East City,East,35.60177784533713,139.82448802244562,32.41,34.35
2024-04-24 23:00:00,West City,West,51.53058615287785,-0.18617504119403572,28.5,25.79
2024-04-25 00:00:00,West City,West,51.44833330096339,-0.044713543484699164,37.8,14.44
2024-04-25 01:00:00,East City,East,35.70027057013651,139.68340536585768,38.0,21.74
2024-04-25 02:00:00,West City,West,51.55065190725654,-0.11872379537059262,32.12,20.93
2024-04-25 03:00:00,North City,North,40.76007486523297,-74.00996981906927,22.41,12.25
2024-04-25 04:00:00,North City,North,40.72126690230281,-74.06280796413358,10.05,19.72
2024-04-25 05:00:00,West City,West,51.514256670065954,-0.057514067830286716,10.84,10.79
2024-04-25 06:00:00,South City,South,34.12498534641181,-118.24395041022811,26.48,16.18
2024-04-25 07:00:00,East City,East,35.6439203311707,139.74120306153583,29.57,18.52
2024-04-25 08:00:00,West City,West,51.488650117575126,-0.12561412742584582,8.42,21.37
2024-04-25 09:00:00,West City,West,51.48585200466499,-0.25246750242413424,23.74,21.18
2024-04-25 10:00:00,South City,South,34.00715345275753,-118.13944377693615,41.56,13.83
2024-04-25 11:00:00,East City,East,35.65652522815808,139.70022423403483,31.06,22.95
2024-04-25 12:00:00,West City,West,51.42703142148334,-0.19239116226175196,29.17,24.06
2024-04-25 13:00:00,East City,East,35.63963113146255,139.80581711691133,30.51,9.4
2024-04-25 14:00:00,North City,North,40.85073886239056,-74.01958247762035,32.48,17.34
2024-04-25 15:00:00,North City,North,40.73847606846274,-73.90988877198653,28.95,8.24
2024-04-25 16:00:00,West City,West,51.57301747096749,-0.2069163111628276,23.96,27.23
2024-04-25 17:00:00,West City,West,51.50817023407788,-0.16645502279695354,35.47,27.3
2024-04-25 18:00:00,South City,South,34.13108490493463,-118.29518525616557,26.69,23.66
2024-04-25 19:00:00,West City,West,51.58146182958118,-0.08985761170806017,16.9,21.37
2024-04-25 20:00:00,South City,South,34.05616451186778,-118.20248109078878,34.52,3.96
2024-04-25 21:00:00,North City,North,40.627382051688045,-74.07790371757451,32.29,8.58
2024-04-25 22:00:00,West City,West,51.44883769284813,-0.032012471765172607,23.91,11.36
2024-04-25 23:00:00,East City,East,35.71741160534392,139.68306868234959,30.52,18.89
2024-04-26 00:00:00,South City,South,34.06865351454645,-118.31927826391852,44.11,8.96
2024-04-26 01:00:00,East City,East,35.70502812418522,139.70266194587452,24.12,11.78
2024-04-26 02:00:00,North City,North,40.68348274778704,-73.962061751917,11.7,19.7
2024-04-26 03:00:00,East City,East,35.63516819055574,139.69684071215775,40.05,15.25
2024-04-26 04:00:00,West City,West,51.43618846645568,-0.138352851760053,15.13,13.15
2024-04-26 05:00:00,West City,West,51.53108861809294,-0.023064070807572792,27.15,21.72
2024-04-26 06:00:00,South City,South,34.03773513924513,-118.11675458131867,40.03,10.43
2024-04-26 07:00:00,East City,East,35.62588811863841,139.72735129252163,38.16,26.23
2024-04-26 08:00:00,South City,South,34.121502317864376,-118.27115850563865,23.39,14.41
2024-04-26 09:00:00,East City,East,35.692492816217296,139.73652123609537,28.18,14.31
2024-04-26 10:00:00,South City,South,34.05974978706363,-118.20825196596316,16.34,17.84
2024-04-26 11:00:00,South City,South,34.04415475308617,-118.303119233537,9.79,19.19
2024-04-26 12:00:00,West City,West,51.47521829101073,-0.1290664075330085,49.63,13.16
2024-04-26 13:00:00,West City,West,51.45863331611549,-0.12142158834730439,16.97,14.84
2024-04-26 14:00:00,West City,West,51.47523767051535,-0.11974696967935493,0.0,19.87
2024-04-26 15:00:00,South City,South,34.03496825814959,-118.2755128417493,39.78,26.89
2024-04-26 16:00:00,West City,West,51.482535917327475,-0.024345197305246563,35.94,5.84
2024-04-26 17:00:00,East City,East,35.657585558469165,139.73252772587827,30.88,21.04
2024-04-26 18:00:00,West City,West,51.48897738224138,-0.016759043981522975,22.87,20.79
2024-04-26 19:00:00,West City,West,51.46547096702592,-0.19329937558658838,46.35,21.09
2024-04-26 20:00:00,South City,South,33.9577062824378,-118.3554825914869,30.3,20.67
2024-04-26 21:00:00,South City,South,34.071662846071334,-118.221874543404,10.95,6.0
2024-04-26 22:00:00,North City,North,40.666165337323456,-73.94359185943658,29.12,26.58
2024-04-26 23:00:00,East City,East,35.671210962734904,139.6881207153553,18.03,0.99
2024-04-27 00:00:00,West City,West,51.55059746685012,-0.1380852500360095,19.36,20.97
2024-04-27 01:00:00,West City,West,51.457795515995016,-0.16960975690797897,39.11,16.86
2024-04-27 02:00:00,East City,East,35.62216621386317,139.73304217637465,48.62,27.83
2024-04-27 03:00:00,North City,North,40.666775560613026,-73.96349818024052,22.72,23.38
2024-04-27 04:00:00,North City,North,40.75015374781593,-74.08591049546118,27.1,2.36
2024-04-27 05:00:00,West City,West,51.516597320125065,-0.061787851637366636,44.98,11.47
2024-04-27 06:00:00,South City,South,34.04429115871963,-118.21182705034475,23.11,33.61
2024-04-27 07:00:00,North City,North,40.75029691964724,-74.09034384756865,35.21,14.55
2024-04-27 08:00:00,South City,South,34.16990243747594,-118.2869835469858,33.98,8.8
2024-04-27 09:00:00,East City,East,35.705951427291375,139.7901122227581,26.99,14.99
2024-04-27 10:00:00,South City,South,34.004787668666744,-118.23053162857487,36.83,6.49
2024-04-27 11:00:00,South City,South,34.01805324468424,-118.26175435816934,29.23,34.62
2024-04-27 12:00:00,North City,North,40.7485172357379,-74.00913992820439,29.33,22.95
2024-04-27 13:00:00,West City,West,51.476355788040635,-0.05253392400137179,23.08,27.03
2024-04-27 14:00:00,South City,South,34.109421372982204,-118.23765349992941,34.39,15.84
2024-04-27 15:00:00,East City,East,35.62312462547313,139.66664114315233,47.85,16.84
2024-04-27 16:00:00,South City,South,34.02704640844072,-118.36072962119209,25.06,10.24
2024-04-27 17:00:00,South City,South,34.013459136819975,-118.183049263996,16.68,12.75
2024-04-27 18:00:00,North City,North,40.804520458425074,-73.98809502085544,19.38,14.49
2024-04-27 19:00:00,East City,East,35.662528510311084,139.70035338242852,45.12,16.92
2024-04-27 20:00:00,South City,South,34.14324394097266,-118.30797078204023,29.17,17.61
2024-04-27 21:00:00,West City,West,51.53097920273145,-0.07966909729913926,37.73,16.47
2024-04-27 22:00:00,West City,West,51.45574840746729,-0.06139992428914498,39.86,17.19
2024-04-27 23:00:00,South City,South,34.04022724531172,-118.25735660718597,22.84,18.6
2024-04-28 00:00:00,East City,East,35.647739020466844,139.68708226369074,42.4,23.57
2024-04-28 01:00:00,South City,South,34.08523619122295,-118.23199693445528,28.2,16.14
2024-04-28 02:00:00,West City,West,51.45692765048727,-0.1261991791182381,36.63,18.65
2024-04-28 03:00:00,South City,South,34.00950398512396,-118.14559658190508,23.71,7.92
2024-04-28 04:00:00,East City,East,35.71655519856451,139.67429785168076,23.79,25.91
2024-04-28 05:00:00,South City,South,34.031628876517196,-118.22503715379325,15.98,16.64
2024-04-28 06:00:00,East City,East,35.636884068800526,139.7321354564843,39.64,20.09
2024-04-28 07:00:00,West City,West,51.4305486999436,-0.018588469912254907,12.07,17.66
2024-04-28 08:00:00,South City,South,34.00979015642977,-118.18037078587336,37.57,5.93
2024-04-28 09:00:00,West City,West,51.56584427092835,-0.0784898784569237,21.53,28.03
2024-04-28 10:00:00,West City,West,51.479887080867414,-0.18752037589285206,27.54,21.18
2024-04-28 11:00:00,West City,West,51.496360542510395,-0.1480751683277044,33.51,27.63
2024-04-28 12:00:00,South City,South,34.03103881336166,-118.2640737793689,44.68,21.43
2024-04-28 13:00:00,West City,West,51.52021997796219,-0.14357700314481792,25.66,5.19
2024-04-28 14:00:00,East City,East,35.77189600826474,139.68622513505093,15.61,26.73
2024-04-28 15:00:00,East City,East,35.63502432958633,139.61997095695477,37.01,18.86
2024-04-28 16:00:00,East City,East,35.55897034985887,139.68304936547258,55.21,27.55
2024-04-28 17:00:00,North City,North,40.751508975927166,-74.02901071295385,28.11,19.98
2024-04-28 18:00:00,West City,West,51.57666729199006,-0.1420212743056736,28.44,22.43
2024-04-28 19:00:00,North City,North,40.69508906920417,-73.96409113902003,22.2,18.82
2024-04-28 20:00:00,South City,South,34.06909920165666,-118.26093143547564,28.82,25.44
2024-04-28 21:00:00,West City,West,51.535568652088244,-0.1637893487174611,10.11,18.21
2024-04-28 22:00:00,North City,North,40.708461308259636,-74.01073127363027,3.34,16.55
2024-04-28 23:00:00,North City,North,40.72630422056739,-73.95159537683958,30.0,14.1
2024-04-29 00:00:00,North City,North,40.717060318097786,-74.0590244844634,25.11,29.21
2024-04-29 01:00:00,West City,West,51.46888915426343,-0.17157810502166315,27.9,14.4
2024-04-29 02:00:00,South City,South,34.05986470009405,-118.27078627395237,18.41,17.78
2024-04-29 03:00:00,East City,East,35.67806078280403,139.70008457674297,23.49,12.69
2024-04-29 04:00:00,South City,South,34.126012588742476,-118.17015101454427,20.54,17.06
2024-04-29 05:00:00,North City,North,40.69260505445678,-73.96321323740119,27.38,17.71
2024-04-29 06:00:00,East City,East,35.63140986371515,139.69067253324314,29.69,17.53
